GEOID10,POP_2010,POP_WHITE,POP_BLACK,POP_NATV,POP_ASN,POP_ISLND,POP_OTHER,POP_MULTI,NOT_HISP,NH_WHITE,NH_BLACK,NH_NATV,NH_ASN,NH_ISLND,NH_OTHER,NH_MULTI,HISP,H_WHITE,H_BLACK,H_NATV,H_ASN,H_ISLND,H_OTHER,H_MULTI
250277101003,663,483,60,1,17,1,78,23,481,426,29,1,17,0,0,8,182,57,31,0,0,1,78,15
250277101004,898,604,81,10,37,0,139,27,607,479,70,9,37,0,0,12,291,125,11,1,0,0,139,15
250277102001,929,577,57,0,55,0,183,57,581,450,43,0,53,0,1,34,348,127,14,0,2,0,182,23
250277102002,637,592,13,1,9,0,17,5,593,564,12,1,9,0,5,2,44,28,1,0,0,0,12,3
250277102003,812,722,19,3,21,1,20,26,752,689,19,1,21,1,2,19,60,33,0,2,0,0,18,7
250277102004,1170,707,112,4,72,0,227,48,664,484,87,1,72,0,3,17,506,223,25,3,0,0,224,31
250277102005,1921,1776,34,4,39,0,38,30,1827,1734,33,3,39,0,4,14,94,42,1,1,0,0,34,16
250277102006,1290,1189,32,1,29,0,11,28,1218,1143,18,1,29,0,2,25,72,46,14,0,0,0,9,3
250277103001,1488,1294,78,8,39,0,24,45,1329,1198,50,4,39,0,5,33,159,96,28,4,0,0,19,12
250277103002,1736,1476,71,6,65,0,65,53,1499,1332,60,4,64,0,6,33,237,144,11,2,1,0,59,20
250277104001,1098,909,20,5,83,0,60,21,910,795,19,1,83,0,2,10,188,114,1,4,0,0,58,11
250277104002,1051,935,21,1,43,0,28,23,968,894,18,0,43,0,1,12,83,41,3,1,0,0,27,11
250277105001,988,699,55,5,59,0,95,75,667,519,39,3,55,0,2,49,321,180,16,2,4,0,93,26
250277105002,1307,849,87,10,62,0,234,65,786,636,59,6,61,0,1,23,521,213,28,4,1,0,233,42
250277105003,951,679,47,9,31,5,126,54,653,565,31,1,30,0,1,25,298,114,16,8,1,5,125,29
250277106001,876,589,36,8,55,0,135,53,557,441,28,2,55,0,4,27,319,148,8,6,0,0,131,26
250277106002,1321,970,98,0,43,0,143,67,909,756,73,0,42,0,6,32,412,214,25,0,1,0,137,35
250277106003,1344,855,83,2,64,0,265,75,825,647,64,0,64,0,4,46,519,208,19,2,0,0,261,29
250277106004,1628,1354,62,9,35,0,130,38,1346,1228,51,1,34,0,2,30,282,126,11,8,1,0,128,8
250277106005,1425,1013,82,5,18,0,230,77,956,832,51,4,18,0,8,43,469,181,31,1,0,0,222,34
250277107001,724,455,78,0,23,0,121,47,423,309,68,0,23,0,1,22,301,146,10,0,0,0,120,25
250277107002,856,606,47,0,22,0,138,43,578,493,35,0,22,0,2,26,278,113,12,0,0,0,136,17
250277108001,1375,1070,124,4,33,0,102,42,1104,944,104,0,33,0,0,23,271,126,20,4,0,0,102,19
250277108002,1303,928,101,1,30,0,175,68,898,743,83,1,29,0,5,37,405,185,18,0,1,0,170,31
250277108003,1861,1338,129,2,19,1,301,71,1341,1170,99,2,19,1,7,43,520,168,30,0,0,0,294,28
250277110001,1171,977,36,1,38,0,64,55,948,844,34,1,37,0,1,31,223,133,2,0,1,0,63,24
250277110002,853,585,59,0,64,0,117,28,645,501,53,0,64,0,1,26,208,84,6,0,0,0,116,2
250277110003,1056,634,101,17,58,2,185,59,686,496,77,7,58,2,1,45,370,138,24,10,0,0,184,14
250277111001,3394,3077,96,2,102,3,59,55,3212,2964,89,2,102,3,7,45,182,113,7,0,0,0,52,10
250277111002,2318,2149,61,1,56,0,12,39,2243,2090,61,1,56,0,2,33,75,59,0,0,0,0,10,6
250277121011,1267,1205,2,0,32,0,20,8,1235,1191,2,0,32,0,2,8,32,14,0,0,0,0,18,0
250277121012,1875,1796,18,3,20,0,18,20,1821,1760,14,3,20,0,6,18,54,36,4,0,0,0,12,2
250277121013,1641,1552,27,0,27,0,8,27,1604,1528,23,0,27,0,3,23,37,24,4,0,0,0,5,4
250277121014,1172,1112,8,6,17,0,7,22,1144,1100,6,5,13,0,2,18,28,12,2,1,4,0,5,4
250277121021,2406,2306,19,4,25,0,12,40,2346,2266,19,4,25,0,1,31,60,40,0,0,0,0,11,9
250277121022,1725,1629,16,4,36,0,2,38,1696,1606,15,4,36,0,1,34,29,23,1,0,0,0,1,4
250277131001,1993,1735,140,1,36,0,47,34,1874,1694,119,0,36,0,3,22,119,41,21,1,0,0,44,12
250277131002,1900,1503,202,3,26,0,114,52,1718,1452,185,2,26,0,25,28,182,51,17,1,0,0,89,24
250277131003,976,899,21,0,21,0,21,14,942,892,15,0,21,0,1,13,34,7,6,0,0,0,20,1
250277131004,3186,2822,261,3,57,0,17,26,2866,2530,253,3,57,0,1,22,320,292,8,0,0,0,16,4
250277151001,2294,2163,14,5,70,0,4,38,2251,2129,14,5,70,0,2,31,43,34,0,0,0,0,2,7
250277151002,2603,2486,9,2,60,1,4,41,2559,2448,8,2,60,1,1,39,44,38,1,0,0,0,3,2
250277161001,2042,1884,36,1,46,0,22,53,1936,1810,30,1,46,0,6,43,106,74,6,0,0,0,16,10
250277161002,1082,956,19,1,17,1,75,13,908,862,16,0,16,0,5,9,174,94,3,1,1,1,70,4
250277161003,1116,854,103,4,7,1,121,26,805,713,71,1,7,0,3,10,311,141,32,3,0,1,118,16
250277161004,876,810,5,4,7,2,29,19,833,792,4,2,7,2,9,17,43,18,1,2,0,0,20,2
250277161005,2442,2164,53,5,45,0,116,59,2218,2063,35,5,45,0,27,43,224,101,18,0,0,0,89,16
250277162001,1644,1364,96,8,21,1,102,52,1360,1205,78,5,20,0,23,29,284,159,18,3,1,1,79,23
250277162002,1176,1021,66,8,25,0,40,16,1038,942,50,8,25,0,4,9,138,79,16,0,0,0,36,7
250277163001,784,708,16,2,3,0,40,15,690,663,11,2,3,0,6,5,94,45,5,0,0,0,34,10
250277163002,1367,1216,22,7,4,0,91,27,1150,1095,10,0,4,0,28,13,217,121,12,7,0,0,63,14
250277163003,1077,868,54,7,7,0,110,31,824,739,36,1,7,0,18,23,253,129,18,6,0,0,92,8
250277171001,743,702,4,4,7,0,8,18,729,694,3,2,7,0,5,18,14,8,1,2,0,0,3,0
250277171002,2123,2050,15,5,33,0,2,18,2093,2021,15,5,33,0,1,18,30,29,0,0,0,0,1,0
250277181001,2026,1888,13,3,80,0,11,31,1997,1868,12,3,80,0,5,29,29,20,1,0,0,0,6,2
250277181002,647,590,4,6,25,0,11,11,636,587,4,6,25,0,3,11,11,3,0,0,0,0,8,0
250277181003,669,619,10,0,29,0,5,6,654,609,10,0,29,0,0,6,15,10,0,0,0,0,5,0
250277181004,1013,964,3,0,25,0,2,19,1004,957,3,0,25,0,2,17,9,7,0,0,0,0,0,2
250277191001,3246,3132,25,7,35,3,11,33,3175,3076,23,7,35,3,1,30,71,56,2,0,0,0,10,3
250277191002,1794,1746,10,5,12,0,6,15,1751,1709,9,4,12,0,3,14,43,37,1,1,0,0,3,1
250277191003,1438,1397,9,1,15,1,4,11,1415,1377,9,1,15,1,1,11,23,20,0,0,0,0,3,0
250277191004,1330,1296,11,1,6,1,2,13,1309,1279,11,1,5,1,0,12,21,17,0,0,1,0,2,1
250277201001,2019,1962,11,1,23,0,0,22,1994,1941,10,1,23,0,0,19,25,21,1,0,0,0,0,3
250277201002,1394,1356,5,1,17,0,1,14,1370,1336,4,0,17,0,0,13,24,20,1,1,0,0,1,1
250277211011,1902,1856,12,0,8,1,5,20,1856,1819,7,0,8,1,4,17,46,37,5,0,0,0,1,3
250277211021,4168,3966,38,0,96,0,23,45,4090,3902,37,0,96,0,14,41,78,64,1,0,0,0,9,4
250277211022,2111,2041,21,1,13,1,3,31,2080,2018,21,1,13,1,0,26,31,23,0,0,0,0,3,5
250277211023,1694,1618,33,5,17,0,9,12,1657,1590,33,5,17,0,0,12,37,28,0,0,0,0,9,0
250277221001,1735,1687,15,1,8,0,2,22,1706,1665,9,1,8,0,2,21,29,22,6,0,0,0,0,1
250277221002,1009,984,6,4,3,0,3,9,999,976,6,4,2,0,2,9,10,8,0,0,1,0,1,0
250277221003,1771,1670,39,5,16,0,14,27,1733,1651,33,5,16,0,1,27,38,19,6,0,0,0,13,0
250277221004,883,863,0,2,2,0,2,14,857,840,0,2,2,0,2,11,26,23,0,0,0,0,0,3
250277231001,2048,1978,22,4,6,0,7,31,2018,1966,21,3,6,0,0,22,30,12,1,1,0,0,7,9
250277231002,942,917,6,5,0,2,4,8,919,899,6,5,0,2,0,7,23,18,0,0,0,0,4,1
250277231003,999,974,4,4,6,0,1,10,991,968,3,4,6,0,0,10,8,6,1,0,0,0,1,0
250277241001,1265,1233,7,1,7,0,1,16,1249,1224,7,0,7,0,1,10,16,9,0,1,0,0,0,6
250277241002,1068,1046,8,3,1,0,5,5,1044,1030,8,1,1,0,0,4,24,16,0,2,0,0,5,1
250277241003,1368,1305,13,3,15,0,7,25,1345,1295,12,0,15,0,0,23,23,10,1,3,0,0,7,2
250277251001,917,892,4,0,2,2,0,17,904,879,4,0,2,2,0,17,13,13,0,0,0,0,0,0
250277251002,929,907,3,2,0,0,1,16,906,890,3,2,0,0,0,11,23,17,0,0,0,0,1,5
250277251003,744,728,3,1,0,0,4,8,726,716,3,1,0,0,0,6,18,12,0,0,0,0,4,2
250277251004,592,555,2,16,4,0,0,15,580,551,2,11,4,0,0,12,12,4,0,5,0,0,0,3
250277251005,1498,1462,4,0,7,1,4,20,1475,1446,4,0,7,1,1,16,23,16,0,0,0,0,3,4
250277261001,1847,1789,10,4,24,1,7,12,1827,1781,10,4,24,1,0,7,20,8,0,0,0,0,7,5
250277261002,999,969,5,1,4,1,3,16,985,961,5,1,4,1,0,13,14,8,0,0,0,0,3,3
250277261003,1181,1148,5,2,5,0,4,17,1168,1142,4,2,5,0,0,15,13,6,1,0,0,0,4,2
250277261004,1057,1031,4,1,2,0,10,9,1025,1012,2,1,2,0,2,6,32,19,2,0,0,0,8,3
250277261005,904,891,2,3,6,0,0,2,891,881,2,0,6,0,0,2,13,10,0,3,0,0,0,0
250277262001,635,607,10,1,0,3,12,2,612,599,7,1,0,0,3,2,23,8,3,0,0,3,9,0
250277262002,1774,1701,14,2,25,2,13,17,1716,1662,11,0,23,2,1,17,58,39,3,2,2,0,12,0
250277262003,886,838,8,1,1,0,22,16,834,810,8,1,1,0,2,12,52,28,0,0,0,0,20,4
250277262004,723,686,4,3,2,0,6,22,694,670,0,3,2,0,0,19,29,16,4,0,0,0,6,3
250277262005,1682,1589,12,8,15,1,25,32,1601,1543,12,7,12,1,2,24,81,46,0,1,3,0,23,8
250277271001,2517,2339,100,2,30,1,8,37,2418,2274,82,2,30,1,2,27,99,65,18,0,0,0,6,10
250277271002,587,567,0,0,11,0,0,9,572,554,0,0,11,0,0,7,15,13,0,0,0,0,0,2
250277271003,1702,1645,10,2,21,0,8,16,1665,1617,10,1,21,0,1,15,37,28,0,1,0,0,7,1
250277281001,1777,1671,34,1,35,0,8,28,1747,1651,31,1,35,0,3,26,30,20,3,0,0,0,5,2
250277281002,1094,1015,6,0,46,0,3,24,1055,987,6,0,46,0,1,15,39,28,0,0,0,0,2,9
250277281003,1255,1159,8,3,63,0,6,16,1226,1141,6,3,63,0,0,13,29,18,2,0,0,0,6,3
250277282001,909,879,0,0,19,0,3,8,893,867,0,0,19,0,0,7,16,12,0,0,0,0,3,1
250277282002,669,630,5,0,23,0,1,10,662,628,5,0,19,0,0,10,7,2,0,0,4,0,1,0
250277282003,953,887,15,1,28,0,2,20,935,875,15,0,28,0,1,16,18,12,0,1,0,0,1,4
250277282004,1182,1106,21,1,33,0,10,11,1152,1089,20,1,33,0,0,9,30,17,1,0,0,0,10,2
250277283001,1639,1560,29,1,24,0,13,12,1609,1537,28,1,24,0,9,10,30,23,1,0,0,0,4,2
250277283002,2059,1990,5,1,48,0,4,11,2023,1959,4,1,48,0,0,11,36,31,1,0,0,0,4,0
250277283003,846,784,13,2,16,0,13,18,796,758,11,2,16,0,0,9,50,26,2,0,0,0,13,9
250277284001,1950,1749,28,1,134,2,9,27,1918,1730,25,0,134,2,3,24,32,19,3,1,0,0,6,3
250277284002,931,875,13,0,23,0,6,14,915,873,7,0,23,0,3,9,16,2,6,0,0,0,3,5
250277284003,2082,2015,7,0,25,0,18,17,2042,1991,5,0,25,0,4,17,40,24,2,0,0,0,14,0
250277291001,2809,2439,272,16,16,0,37,29,2508,2181,271,16,16,0,1,23,301,258,1,0,0,0,36,6
250277291002,857,840,6,0,4,0,4,3,840,827,6,0,4,0,0,3,17,13,0,0,0,0,4,0
250277291003,1331,1310,4,1,9,1,3,3,1306,1289,3,1,9,1,0,3,25,21,1,0,0,0,3,0
250277292001,816,785,13,0,7,1,6,4,799,771,13,0,7,1,4,3,17,14,0,0,0,0,2,1
250277292002,1131,1085,23,0,7,0,12,4,1102,1061,23,0,7,0,8,3,29,24,0,0,0,0,4,1
250277292003,725,699,5,0,9,0,4,8,710,688,5,0,9,0,0,8,15,11,0,0,0,0,4,0
250277301001,941,691,132,4,58,0,19,37,851,631,129,4,58,0,3,26,90,60,3,0,0,0,16,11
250277301002,767,685,38,1,10,0,19,14,705,643,38,1,10,0,1,12,62,42,0,0,0,0,18,2
250277301003,814,627,110,6,37,0,14,20,762,599,103,5,37,0,0,18,52,28,7,1,0,0,14,2
250277301004,1326,1104,63,3,118,1,8,29,1270,1065,59,0,118,1,0,27,56,39,4,3,0,0,8,2
250277301005,2075,1654,247,3,71,2,40,58,1936,1572,243,3,70,2,8,38,139,82,4,0,1,0,32,20
250277302001,1045,863,91,1,27,0,42,21,960,828,86,1,27,0,5,13,85,35,5,0,0,0,37,8
250277302002,1313,872,257,7,64,0,73,40,1127,780,242,6,64,0,9,26,186,92,15,1,0,0,64,14
250277302003,577,505,22,0,27,1,9,13,534,470,22,0,27,1,1,13,43,35,0,0,0,0,8,0
250277302004,796,729,27,0,19,0,10,11,763,713,26,0,19,0,0,5,33,16,1,0,0,0,10,6
250277302005,712,657,30,0,7,0,9,9,680,633,30,0,7,0,1,9,32,24,0,0,0,0,8,0
250277302006,1140,1017,62,1,29,1,11,19,1084,979,53,1,29,1,5,16,56,38,9,0,0,0,6,3
250277303001,857,675,75,6,18,0,36,47,735,620,63,4,18,0,0,30,122,55,12,2,0,0,36,17
250277303002,1272,1064,79,0,51,0,23,55,1185,1013,69,0,47,0,6,50,87,51,10,0,4,0,17,5
250277303003,1079,979,33,0,31,0,12,24,1021,937,30,0,31,0,0,23,58,42,3,0,0,0,12,1
250277303004,657,551,41,2,19,0,23,21,596,518,40,2,19,0,4,13,61,33,1,0,0,0,19,8
250277303005,694,591,32,10,31,0,17,13,644,563,28,9,31,0,2,11,50,28,4,1,0,0,15,2
250277304011,912,732,107,1,35,0,18,19,863,697,107,0,35,0,8,16,49,35,0,1,0,0,10,3
250277304012,1387,1233,52,2,24,0,39,37,1296,1190,49,2,24,0,7,24,91,43,3,0,0,0,32,13
250277304013,1803,1008,519,10,13,1,176,76,1222,709,458,3,13,1,5,33,581,299,61,7,0,0,171,43
250277304014,1342,716,365,12,24,0,157,68,899,483,332,6,24,0,15,39,443,233,33,6,0,0,142,29
250277304021,884,633,96,3,66,0,59,27,718,540,90,3,66,0,1,18,166,93,6,0,0,0,58,9
250277304022,776,483,138,0,8,0,108,39,525,349,119,0,8,0,20,29,251,134,19,0,0,0,88,10
250277305001,739,543,77,4,17,0,57,41,637,503,71,4,17,0,13,29,102,40,6,0,0,0,44,12
250277305002,1143,564,408,9,24,0,64,74,851,398,391,1,20,0,8,33,292,166,17,8,4,0,56,41
250277305003,1653,1284,171,3,91,3,53,48,1487,1192,155,2,91,3,7,37,166,92,16,1,0,0,46,11
250277306001,3045,2507,202,3,248,0,31,54,2895,2408,194,1,248,0,1,43,150,99,8,2,0,0,30,11
250277306002,1007,902,48,1,37,0,4,15,968,872,44,0,37,0,1,14,39,30,4,1,0,0,3,1
250277306003,1589,1485,51,3,26,1,8,15,1536,1454,42,2,26,1,1,10,53,31,9,1,0,0,7,5
250277306004,2071,1934,48,1,53,1,13,21,1995,1879,47,1,47,0,4,17,76,55,1,0,6,1,9,4
250277306005,1087,952,43,1,33,0,14,44,1047,932,42,1,33,0,3,36,40,20,1,0,0,0,11,8
250277307001,1553,1370,65,4,77,0,13,24,1479,1325,60,0,77,0,1,16,74,45,5,4,0,0,12,8
250277307002,781,647,30,0,56,0,24,24,737,638,27,0,55,0,0,17,44,9,3,0,1,0,24,7
250277307003,811,679,40,0,51,0,21,20,764,662,35,0,47,0,1,19,47,17,5,0,4,0,20,1
250277307004,892,736,72,2,46,1,11,24,829,695,68,2,43,0,0,21,63,41,4,0,3,1,11,3
250277307005,777,649,75,2,35,0,6,10,741,622,72,2,35,0,2,8,36,27,3,0,0,0,4,2
250277307006,1989,1623,183,1,69,1,43,69,1882,1567,162,0,69,1,31,52,107,56,21,1,0,0,12,17
250277308011,1029,942,38,0,15,0,6,28,988,909,37,0,15,0,4,23,41,33,1,0,0,0,2,5
250277308012,1835,1614,73,1,83,0,28,36,1775,1582,68,1,83,0,8,33,60,32,5,0,0,0,20,3
250277308013,801,752,11,0,16,0,13,9,765,731,9,0,16,0,0,9,36,21,2,0,0,0,13,0
250277308021,835,745,35,1,30,0,8,16,774,701,31,0,30,0,0,12,61,44,4,1,0,0,8,4
250277308022,1211,1018,67,0,49,0,19,58,1127,979,58,0,49,0,3,38,84,39,9,0,0,0,16,20
250277309011,854,752,31,2,17,0,29,23,797,727,30,0,17,0,5,18,57,25,1,2,0,0,24,5
250277309012,1262,1096,55,5,35,0,23,48,1167,1047,53,3,32,0,2,30,95,49,2,2,3,0,21,18
250277309013,1288,1131,61,4,37,0,30,25,1230,1109,59,4,37,0,6,15,58,22,2,0,0,0,24,10
250277309021,1838,1620,97,4,39,1,43,34,1738,1566,92,3,38,1,7,31,100,54,5,1,1,0,36,3
250277309022,739,592,50,3,23,0,48,23,654,557,47,3,23,0,9,15,85,35,3,0,0,0,39,8
250277309023,1139,980,38,5,67,0,12,37,1099,958,38,1,67,0,3,32,40,22,0,4,0,0,9,5
250277310011,2229,1562,308,7,273,3,46,30,2013,1411,296,6,270,3,4,23,216,151,12,1,3,0,42,7
250277310021,854,583,71,4,44,0,86,66,654,501,63,2,44,0,4,40,200,82,8,2,0,0,82,26
250277310022,2312,1388,541,10,128,0,138,107,1895,1203,494,8,128,0,8,54,417,185,47,2,0,0,130,53
250277310023,2331,1655,266,17,238,0,103,52,2026,1508,230,6,237,0,11,34,305,147,36,11,1,0,92,18
250277310024,905,569,113,5,123,0,61,34,746,480,106,2,123,0,5,30,159,89,7,3,0,0,56,4
250277311011,841,431,85,5,156,0,110,54,580,325,64,1,156,0,9,25,261,106,21,4,0,0,101,29
250277311012,821,500,122,1,115,0,50,33,706,449,115,1,114,0,7,20,115,51,7,0,1,0,43,13
250277311013,819,693,46,0,45,0,19,16,735,647,34,0,45,0,0,9,84,46,12,0,0,0,19,7
250277311014,1468,805,215,10,115,3,251,69,904,560,187,3,115,0,4,35,564,245,28,7,0,3,247,34
250277311021,854,679,94,1,24,0,30,26,787,653,85,1,24,0,6,18,67,26,9,0,0,0,24,8
250251006012,898,603,148,2,107,0,20,18,855,591,139,1,103,0,8,13,43,12,9,1,4,0,12,5
250251006013,1218,334,445,4,279,0,77,79,1088,307,402,4,278,0,43,54,130,27,43,0,1,0,34,25
250251006014,1944,456,766,1,407,0,225,89,1694,403,709,1,407,0,116,58,250,53,57,0,0,0,109,31
250251006031,1306,911,193,1,133,1,41,26,1209,864,171,1,133,0,17,23,97,47,22,0,0,1,24,3
250251006032,598,470,65,0,27,1,13,22,566,450,64,0,27,1,3,21,32,20,1,0,0,0,10,1
250251007001,1050,937,54,0,27,0,17,15,1014,922,53,0,27,0,3,9,36,15,1,0,0,0,14,6
250251007002,1027,900,35,4,59,0,16,13,1015,891,35,4,59,0,13,13,12,9,0,0,0,0,3,0
250251007003,672,645,9,4,8,0,1,5,655,637,7,1,8,0,0,2,17,8,2,3,0,0,1,3
250251007004,856,801,12,0,30,0,3,10,836,786,10,0,30,0,0,10,20,15,2,0,0,0,3,0
250251007005,717,618,47,0,43,0,9,0,701,611,47,0,43,0,0,0,16,7,0,0,0,0,9,0
250251008001,663,233,212,1,137,1,43,36,569,204,190,0,137,1,16,21,94,29,22,1,0,0,27,15
250251008002,929,580,124,3,176,0,22,24,876,558,112,3,175,0,9,19,53,22,12,0,1,0,13,5
250251008003,899,532,230,5,60,0,19,53,841,521,214,5,56,0,9,36,58,11,16,0,4,0,10,17
250251008004,1117,733,265,0,52,0,20,47,1057,706,254,0,52,0,6,39,60,27,11,0,0,0,14,8
250251008005,807,489,219,3,44,0,14,38,756,468,203,3,42,0,8,32,51,21,16,0,2,0,6,6
250251008006,1131,471,411,4,153,0,47,45,1035,439,391,4,152,0,14,35,96,32,20,0,1,0,33,10
250251009001,761,282,314,0,78,0,56,31,664,256,292,0,78,0,15,23,97,26,22,0,0,0,41,8
250251009002,569,178,251,0,97,0,16,27,529,159,242,0,97,0,11,20,40,19,9,0,0,0,5,7
250251009003,1295,346,811,3,41,3,47,44,1176,328,765,0,41,0,13,29,119,18,46,3,0,3,34,15
250251009004,515,15,463,1,8,0,15,13,475,12,441,0,8,0,2,12,40,3,22,1,0,0,13,1
250251009005,932,184,623,1,57,0,27,40,878,178,602,0,54,0,15,29,54,6,21,1,3,0,12,11
250251010011,721,31,643,7,10,0,13,17,679,27,624,4,9,0,0,15,42,4,19,3,1,0,13,2
250251010012,733,31,637,5,0,0,40,20,662,11,624,4,0,0,8,15,71,20,13,1,0,0,32,5
250251010013,745,25,650,1,0,0,46,23,679,20,625,1,0,0,17,16,66,5,25,0,0,0,29,7
250251010014,952,24,861,1,3,0,44,19,880,17,840,1,3,0,4,15,72,7,21,0,0,0,40,4
250251010015,1099,102,815,9,1,0,119,53,842,41,771,1,1,0,4,24,257,61,44,8,0,0,115,29
250251010016,1230,38,1087,7,0,0,42,56,1144,17,1067,7,0,0,11,42,86,21,20,0,0,0,31,14
250251010021,802,116,436,14,11,0,170,55,516,61,407,3,11,0,19,15,286,55,29,11,0,0,151,40
250251010022,2261,161,1871,14,25,0,92,98,1989,111,1764,9,25,0,14,66,272,50,107,5,0,0,78,32
250251010023,1916,41,1733,7,18,3,50,64,1781,29,1663,7,17,0,14,51,135,12,70,0,1,3,36,13
250251011011,775,0,596,3,0,0,128,48,565,0,527,2,0,0,3,33,210,0,69,1,0,0,125,15
250251011012,904,20,819,2,1,0,24,38,831,13,790,2,1,0,6,19,73,7,29,0,0,0,18,19
250251011013,1476,48,1260,3,1,1,99,64,1280,16,1215,3,1,0,1,44,196,32,45,0,0,1,98,20
250251011021,849,24,774,2,5,1,29,14,776,7,755,0,5,1,1,7,73,17,19,2,0,0,28,7
250251011022,1494,61,1307,8,6,0,69,43,1271,15,1218,4,5,0,0,29,223,46,89,4,1,0,69,14
250251011023,712,11,651,1,14,0,29,6,664,5,638,1,14,0,0,6,48,6,13,0,0,0,29,0
250251011024,1341,77,1117,14,1,2,65,65,1164,27,1081,10,0,2,2,42,177,50,36,4,1,0,63,23
250251101031,568,369,112,3,27,0,26,31,476,322,101,1,27,0,4,21,92,47,11,2,0,0,22,10
250251101032,733,265,217,1,47,0,175,28,431,171,195,1,47,0,5,12,302,94,22,0,0,0,170,16
250251101033,653,244,167,16,32,0,154,40,329,121,153,8,31,0,0,16,324,123,14,8,1,0,154,24
250251101034,620,300,164,0,17,0,98,41,379,200,152,0,17,0,0,10,241,100,12,0,0,0,98,31
250251101035,1440,933,121,5,218,1,94,68,1250,853,108,1,216,1,18,53,190,80,13,4,2,0,76,15
250251101036,583,446,67,5,30,1,9,25,520,404,62,0,30,1,3,20,63,42,5,5,0,0,6,5
250251101037,863,249,241,12,24,0,264,73,329,67,190,11,22,0,5,34,534,182,51,1,2,0,259,39
250251102011,2051,682,873,35,45,0,312,104,1317,411,795,13,42,0,15,41,734,271,78,22,3,0,297,63
250251103011,1134,408,431,6,41,0,201,47,727,259,378,6,41,0,16,27,407,149,53,0,0,0,185,20
250251103012,1271,819,250,12,20,0,104,66,986,696,224,7,19,0,3,37,285,123,26,5,1,0,101,29
250251104011,2011,703,715,9,36,6,412,130,1042,334,620,1,36,5,7,39,969,369,95,8,0,1,405,91
250251104012,1555,952,332,7,57,0,131,76,1215,783,325,4,56,0,7,40,340,169,7,3,1,0,124,36
250251104031,905,369,380,1,19,0,85,51,641,288,312,1,19,0,4,17,264,81,68,0,0,0,81,34
250251104032,783,481,156,5,16,3,99,23,634,439,145,5,16,3,9,17,149,42,11,0,0,0,90,6
250251104033,657,322,218,2,19,1,45,50,530,279,200,2,19,1,9,20,127,43,18,0,0,0,36,30
250251104034,975,724,84,0,31,0,98,38,731,614,69,0,26,0,9,13,244,110,15,0,5,0,89,25
250251104035,989,643,184,6,30,0,85,41,771,528,169,2,30,0,15,27,218,115,15,4,0,0,70,14
250251105011,849,644,106,4,27,0,37,31,746,607,95,0,27,0,2,15,103,37,11,4,0,0,35,16
250251105012,1498,1156,161,0,33,0,100,48,1277,1064,151,0,33,0,7,22,221,92,10,0,0,0,93,26
250251105013,906,677,81,6,31,0,60,51,769,628,75,1,31,0,1,33,137,49,6,5,0,0,59,18
250251105021,1311,878,212,4,51,0,110,56,993,723,177,0,51,0,8,34,318,155,35,4,0,0,102,22
250251105022,1855,1148,369,11,60,0,180,87,1426,949,351,5,58,0,16,47,429,199,18,6,2,0,164,40
250251105023,640,470,100,1,4,0,49,16,511,398,97,0,4,0,5,7,129,72,3,1,0,0,44,9
250251106011,1915,1717,61,1,106,0,10,20,1850,1665,60,1,105,0,4,15,65,52,1,0,1,0,6,5
250251106012,1054,949,16,9,26,1,22,31,997,915,16,6,26,1,9,24,57,34,0,3,0,0,13,7
250251106071,1013,860,68,2,27,0,41,15,909,801,60,1,24,0,12,11,104,59,8,1,3,0,29,4
250251106072,1529,1308,94,6,42,0,50,29,1358,1216,79,1,41,0,4,17,171,92,15,5,1,0,46,12
250251106073,1586,1306,115,4,23,0,76,62,1399,1224,106,4,23,0,7,35,187,82,9,0,0,0,69,27
250251106074,949,861,19,0,40,0,10,19,924,844,18,0,40,0,6,16,25,17,1,0,0,0,4,3
250251201031,1508,1321,55,2,54,0,20,56,1431,1270,55,1,54,0,8,43,77,51,0,1,0,0,12,13
250251201041,516,422,32,2,30,0,11,19,470,403,24,1,30,0,0,12,46,19,8,1,0,0,11,7
250251201042,799,491,118,1,33,0,125,31,504,363,92,0,33,0,6,10,295,128,26,1,0,0,119,21
250251201043,780,640,39,2,63,0,13,23,714,593,34,1,63,0,2,21,66,47,5,1,0,0,11,2
250251201051,876,632,52,3,142,0,13,34,814,604,48,1,141,0,1,19,62,28,4,2,1,0,12,15
250251201052,933,792,59,3,44,0,9,26,897,768,58,1,44,0,0,26,36,24,1,2,0,0,9,0
250251201053,635,553,14,2,24,1,5,36,583,518,11,0,24,1,4,25,52,35,3,2,0,0,1,11
250251202011,1147,922,89,3,55,0,43,35,1028,862,77,1,52,0,11,25,119,60,12,2,3,0,32,10
250251202012,1841,949,455,14,48,0,286,89,1282,770,405,5,48,0,14,40,559,179,50,9,0,0,272,49
250251202013,451,315,52,1,15,0,45,23,329,271,28,1,15,0,3,11,122,44,24,0,0,0,42,12
250251203011,1166,510,240,26,26,0,256,108,571,295,207,4,25,0,4,36,595,215,33,22,1,0,252,72
250251203012,855,322,236,10,12,0,230,45,432,183,204,2,12,0,8,23,423,139,32,8,0,0,222,22
250251203013,1543,947,280,4,44,0,203,65,1119,804,236,2,44,0,7,26,424,143,44,2,0,0,196,39
250251203014,1231,745,194,5,56,0,154,77,852,626,142,1,55,0,9,19,379,119,52,4,1,0,145,58
